  AUTODYN log file for worker process #           2
 Degenerate element ERODED at cycle        2068          25683
 Element ERODED at cycle        2068          25683
 Degenerate element ERODED at cycle        2068          25782
 Element ERODED at cycle        2068          25782
 Degenerate element ERODED at cycle        2069          25791
 Element ERODED at cycle        2069          25791
 Degenerate element ERODED at cycle        2070          21031
 Element ERODED at cycle        2070          21031
 Degenerate element ERODED at cycle        2073          23781
 Element ERODED at cycle        2073          23781
 Degenerate element ERODED at cycle        2074          10037
 Element ERODED at cycle        2074          10037
 Degenerate element ERODED at cycle        2075          19300
 Element ERODED at cycle        2075          19300
 Degenerate element ERODED at cycle        2075          28404
 Element ERODED at cycle        2075          28404
 Degenerate element ERODED at cycle        2076          10040
 Element ERODED at cycle        2076          10040
 Degenerate element ERODED at cycle        2076          28477
 Element ERODED at cycle        2076          28477
 Degenerate element ERODED at cycle        2077          19222
 Element ERODED at cycle        2077          19222
 Degenerate element ERODED at cycle        2077          28214
 Element ERODED at cycle        2077          28214
 Degenerate element ERODED at cycle        2079           2642
 Element ERODED at cycle        2079           2642
 Degenerate element ERODED at cycle        2080          10024
 Element ERODED at cycle        2080          10024
 Degenerate element ERODED at cycle        2080          25786
 Element ERODED at cycle        2080          25786
 Degenerate element ERODED at cycle        2080          28444
 Element ERODED at cycle        2080          28444
 Degenerate element ERODED at cycle        2080          20931
 Element ERODED at cycle        2080          20931
 Degenerate element ERODED at cycle        2081          18894
 Element ERODED at cycle        2081          18894
 Degenerate element ERODED at cycle        2081           7223
 Element ERODED at cycle        2081           7223
 Degenerate element ERODED at cycle        2082           5397
 Element ERODED at cycle        2082           5397
 Degenerate element ERODED at cycle        2083          33105
 Element ERODED at cycle        2083          33105
 Degenerate element ERODED at cycle        2083          11740
 Element ERODED at cycle        2083          11740
 Degenerate element ERODED at cycle        2084           5357
 Element ERODED at cycle        2084           5357
 Degenerate element ERODED at cycle        2084          18926
 Element ERODED at cycle        2084          18926
 Degenerate element ERODED at cycle        2084          10039
 Element ERODED at cycle        2084          10039
 Degenerate element ERODED at cycle        2085          10019
 Element ERODED at cycle        2085          10019
 Degenerate element ERODED at cycle        2086          23863
 Element ERODED at cycle        2086          23863
 Degenerate element ERODED at cycle        2087          28130
 Element ERODED at cycle        2087          28130
 Degenerate element ERODED at cycle        2087          23784
 Element ERODED at cycle        2087          23784
 Degenerate element ERODED at cycle        2088           5130
 Element ERODED at cycle        2088           5130
 Degenerate element ERODED at cycle        2088           5090
 Element ERODED at cycle        2088           5090
 Degenerate element ERODED at cycle        2088          23542
 Element ERODED at cycle        2088          23542
 Degenerate element ERODED at cycle        2088          23810
 Element ERODED at cycle        2088          23810
 Degenerate element ERODED at cycle        2091           1052
 Element ERODED at cycle        2091           1052
 Degenerate element ERODED at cycle        2092          33138
 Element ERODED at cycle        2092          33138
 Degenerate element ERODED at cycle        2094          30187
 Element ERODED at cycle        2094          30187
 Degenerate element ERODED at cycle        2094          18923
 Element ERODED at cycle        2094          18923
 Degenerate element ERODED at cycle        2094          23793
 Element ERODED at cycle        2094          23793
 Degenerate element ERODED at cycle        2098           9969
 Element ERODED at cycle        2098           9969
 Degenerate element ERODED at cycle        2099          14174
 Element ERODED at cycle        2099          14174
 Degenerate element ERODED at cycle        2099          23339
 Element ERODED at cycle        2099          23339
 Degenerate element ERODED at cycle        2100          28205
 Element ERODED at cycle        2100          28205
 Degenerate element ERODED at cycle        2101          33090
 Element ERODED at cycle        2101          33090
 Degenerate element ERODED at cycle        2102          14583
 Element ERODED at cycle        2102          14583
 Degenerate element ERODED at cycle        2104           7216
 Element ERODED at cycle        2104           7216
 Degenerate element ERODED at cycle        2106           5417
 Element ERODED at cycle        2106           5417
 Degenerate element ERODED at cycle        2106          30326
 Element ERODED at cycle        2106          30326
 Degenerate element ERODED at cycle        2107          23850
 Element ERODED at cycle        2107          23850
 Degenerate element ERODED at cycle        2110           5333
 Element ERODED at cycle        2110           5333
 Degenerate element ERODED at cycle        2110          10119
 Element ERODED at cycle        2110          10119
 Degenerate element ERODED at cycle        2112          19207
 Element ERODED at cycle        2112          19207
 Degenerate element ERODED at cycle        2112           9997
 Element ERODED at cycle        2112           9997
 Degenerate element ERODED at cycle        2112          21033
 Element ERODED at cycle        2112          21033
 Degenerate element ERODED at cycle        2112          23760
 Element ERODED at cycle        2112          23760
 Degenerate element ERODED at cycle        2114          28173
 Element ERODED at cycle        2114          28173
 Degenerate element ERODED at cycle        2114          28426
 Element ERODED at cycle        2114          28426
 Degenerate element ERODED at cycle        2115           5394
 Element ERODED at cycle        2115           5394
 Degenerate element ERODED at cycle        2115          11751
 Element ERODED at cycle        2115          11751
 Degenerate element ERODED at cycle        2116          28196
 Element ERODED at cycle        2116          28196
 Degenerate element ERODED at cycle        2117          28482
 Element ERODED at cycle        2117          28482
 Degenerate element ERODED at cycle        2118           5123
 Element ERODED at cycle        2118           5123
 Degenerate element ERODED at cycle        2120          25577
 Element ERODED at cycle        2120          25577
 Degenerate element ERODED at cycle        2121          23342
 Element ERODED at cycle        2121          23342
 Degenerate element ERODED at cycle        2122           9701
 Element ERODED at cycle        2122           9701
 Degenerate element ERODED at cycle        2123          28174
 Element ERODED at cycle        2123          28174
 Degenerate element ERODED at cycle        2124          32795
 Element ERODED at cycle        2124          32795
 Degenerate element ERODED at cycle        2124          25688
 Element ERODED at cycle        2124          25688
 Degenerate element ERODED at cycle        2125          18916
 Element ERODED at cycle        2125          18916
 Degenerate element ERODED at cycle        2125          14622
 Element ERODED at cycle        2125          14622
 Degenerate element ERODED at cycle        2127          10072
 Element ERODED at cycle        2127          10072
 Degenerate element ERODED at cycle        2128          33103
 Element ERODED at cycle        2128          33103
 Degenerate element ERODED at cycle        2129          19295
 Element ERODED at cycle        2129          19295
 Degenerate element ERODED at cycle        2129          32949
 Element ERODED at cycle        2129          32949
 Degenerate element ERODED at cycle        2129           5046
 Element ERODED at cycle        2129           5046
 Degenerate element ERODED at cycle        2131          33037
 Element ERODED at cycle        2131          33037
 Degenerate element ERODED at cycle        2132          23489
 Element ERODED at cycle        2132          23489
 Degenerate element ERODED at cycle        2133          19201
 Element ERODED at cycle        2133          19201
 Degenerate element ERODED at cycle        2134          30478
 Element ERODED at cycle        2134          30478
 Degenerate element ERODED at cycle        2135          16318
 Element ERODED at cycle        2135          16318
 Degenerate element ERODED at cycle        2135          18625
 Element ERODED at cycle        2135          18625
 Degenerate element ERODED at cycle        2135          28206
 Element ERODED at cycle        2135          28206
 Degenerate element ERODED at cycle        2135          23259
 Element ERODED at cycle        2135          23259
 Degenerate element ERODED at cycle        2136          30174
 Element ERODED at cycle        2136          30174
 Degenerate element ERODED at cycle        2136          32753
 Element ERODED at cycle        2136          32753
 Degenerate element ERODED at cycle        2137          19301
 Element ERODED at cycle        2137          19301
 Degenerate element ERODED at cycle        2137          30469
 Element ERODED at cycle        2137          30469
 Degenerate element ERODED at cycle        2138          14039
 Element ERODED at cycle        2138          14039
 Degenerate element ERODED at cycle        2139           4819
 Element ERODED at cycle        2139           4819
 Degenerate element ERODED at cycle        2139          18872
 Element ERODED at cycle        2139          18872
 Degenerate element ERODED at cycle        2140          28125
 Element ERODED at cycle        2140          28125
 Degenerate element ERODED at cycle        2141           4672
 Element ERODED at cycle        2141           4672
 Degenerate element ERODED at cycle        2141           4896
 Element ERODED at cycle        2141           4896
 Degenerate element ERODED at cycle        2141          18954
 Element ERODED at cycle        2141          18954
 Degenerate element ERODED at cycle        2142           5331
 Element ERODED at cycle        2142           5331
 Degenerate element ERODED at cycle        2142          30325
 Element ERODED at cycle        2142          30325
 Degenerate element ERODED at cycle        2142          23752
 Element ERODED at cycle        2142          23752
 Degenerate element ERODED at cycle        2144          21034
 Element ERODED at cycle        2144          21034
 Degenerate element ERODED at cycle        2145          19231
 Element ERODED at cycle        2145          19231
 Degenerate element ERODED at cycle        2146           5094
 Element ERODED at cycle        2146           5094
 Degenerate element ERODED at cycle        2146          21017
 Element ERODED at cycle        2146          21017
 Degenerate element ERODED at cycle        2147          19235
 Element ERODED at cycle        2147          19235
 Degenerate element ERODED at cycle        2147          32755
 Element ERODED at cycle        2147          32755
 Degenerate element ERODED at cycle        2147          32757
 Element ERODED at cycle        2147          32757
 Degenerate element ERODED at cycle        2147          23522
 Element ERODED at cycle        2147          23522
 Degenerate element ERODED at cycle        2147          23775
 Element ERODED at cycle        2147          23775
 Degenerate element ERODED at cycle        2147           2650
 Element ERODED at cycle        2147           2650
 Degenerate element ERODED at cycle        2148          33144
 Element ERODED at cycle        2148          33144
 Degenerate element ERODED at cycle        2148           4891
 Element ERODED at cycle        2148           4891
 Degenerate element ERODED at cycle        2149          32806
 Element ERODED at cycle        2149          32806
 Degenerate element ERODED at cycle        2150          10078
 Element ERODED at cycle        2150          10078
 Degenerate element ERODED at cycle        2150          11892
 Element ERODED at cycle        2150          11892
 Degenerate element ERODED at cycle        2150          23762
 Element ERODED at cycle        2150          23762
 Degenerate element ERODED at cycle        2151          10120
 Element ERODED at cycle        2151          10120
 Degenerate element ERODED at cycle        2152           7290
 Element ERODED at cycle        2152           7290
 Degenerate element ERODED at cycle        2152           7465
 Element ERODED at cycle        2152           7465
 Degenerate element ERODED at cycle        2154          21023
 Element ERODED at cycle        2154          21023
 Degenerate element ERODED at cycle        2154          23579
 Element ERODED at cycle        2154          23579
 Degenerate element ERODED at cycle        2155          19351
 Element ERODED at cycle        2155          19351
 Degenerate element ERODED at cycle        2155          25559
 Element ERODED at cycle        2155          25559
 Degenerate element ERODED at cycle        2155          25788
 Element ERODED at cycle        2155          25788
 Degenerate element ERODED at cycle        2156          32588
 Element ERODED at cycle        2156          32588
 Degenerate element ERODED at cycle        2156          14199
 Element ERODED at cycle        2156          14199
 Degenerate element ERODED at cycle        2156          25684
 Element ERODED at cycle        2156          25684
 Degenerate element ERODED at cycle        2156           9721
 Element ERODED at cycle        2156           9721
 Degenerate element ERODED at cycle        2157           4661
 Element ERODED at cycle        2157           4661
 Degenerate element ERODED at cycle        2158           7301
 Element ERODED at cycle        2158           7301
 Degenerate element ERODED at cycle        2160          14179
 Element ERODED at cycle        2160          14179
 Degenerate element ERODED at cycle        2162          32792
 Element ERODED at cycle        2162          32792
 Degenerate element ERODED at cycle        2163          14476
 Element ERODED at cycle        2163          14476
 Degenerate element ERODED at cycle        2164           9983
 Element ERODED at cycle        2164           9983
 Degenerate element ERODED at cycle        2164          27916
 Element ERODED at cycle        2164          27916
 Degenerate element ERODED at cycle        2166          14586
 Element ERODED at cycle        2166          14586
 Degenerate element ERODED at cycle        2166           9744
 Element ERODED at cycle        2166           9744
 Degenerate element ERODED at cycle        2169          16681
 Element ERODED at cycle        2169          16681
 Degenerate element ERODED at cycle        2169          14418
 Element ERODED at cycle        2169          14418
 Degenerate element ERODED at cycle        2169          23856
 Element ERODED at cycle        2169          23856
 Degenerate element ERODED at cycle        2170          30312
 Element ERODED at cycle        2170          30312
 Degenerate element ERODED at cycle        2170           7278
 Element ERODED at cycle        2170           7278
 Degenerate element ERODED at cycle        2170          10002
 Element ERODED at cycle        2170          10002
 Degenerate element ERODED at cycle        2170          14376
 Element ERODED at cycle        2170          14376
 Degenerate element ERODED at cycle        2171          14188
 Element ERODED at cycle        2171          14188
 Degenerate element ERODED at cycle        2171           7443
 Element ERODED at cycle        2171           7443
 Degenerate element ERODED at cycle        2173          28408
 Element ERODED at cycle        2173          28408
 Degenerate element ERODED at cycle        2174          25658
 Element ERODED at cycle        2174          25658
 Degenerate element ERODED at cycle        2174          28400
 Element ERODED at cycle        2174          28400
 Degenerate element ERODED at cycle        2174          23285
 Element ERODED at cycle        2174          23285
 Degenerate element ERODED at cycle        2176          30173
 Element ERODED at cycle        2176          30173
 Degenerate element ERODED at cycle        2176          32766
 Element ERODED at cycle        2176          32766
 Degenerate element ERODED at cycle        2176          27961
 Element ERODED at cycle        2176          27961
 Degenerate element ERODED at cycle        2176           2638
 Element ERODED at cycle        2176           2638
 Degenerate element ERODED at cycle        2176           5536
 Element ERODED at cycle        2176           5536
 Degenerate element ERODED at cycle        2177          23576
 Element ERODED at cycle        2177          23576
 Degenerate element ERODED at cycle        2178           5395
 Element ERODED at cycle        2178           5395
 Degenerate element ERODED at cycle        2178          23310
 Element ERODED at cycle        2178          23310
 Degenerate element ERODED at cycle        2180           9694
 Element ERODED at cycle        2180           9694
 Degenerate element ERODED at cycle        2180          23272
 Element ERODED at cycle        2180          23272
 Degenerate element ERODED at cycle        2183          30054
 Element ERODED at cycle        2183          30054
 Degenerate element ERODED at cycle        2183           2539
 Element ERODED at cycle        2183           2539
 Degenerate element ERODED at cycle        2185          32545
 Element ERODED at cycle        2185          32545
 Degenerate element ERODED at cycle        2186          25582
 Element ERODED at cycle        2186          25582
 Degenerate element ERODED at cycle        2186          27943
 Element ERODED at cycle        2186          27943
 Degenerate element ERODED at cycle        2186          20934
 Element ERODED at cycle        2186          20934
 Degenerate element ERODED at cycle        2187          14163
 Element ERODED at cycle        2187          14163
 Degenerate element ERODED at cycle        2187          28219
 Element ERODED at cycle        2187          28219
 Degenerate element ERODED at cycle        2187          28625
 Element ERODED at cycle        2187          28625
 Degenerate element ERODED at cycle        2189          16545
 Element ERODED at cycle        2189          16545
 Degenerate element ERODED at cycle        2189          14161
 Element ERODED at cycle        2189          14161
 Degenerate element ERODED at cycle        2189          28217
 Element ERODED at cycle        2189          28217
 Degenerate element ERODED at cycle        2191          23575
 Element ERODED at cycle        2191          23575
 Degenerate element ERODED at cycle        2193           5304
 Element ERODED at cycle        2193           5304
 Degenerate element ERODED at cycle        2195          32751
 Element ERODED at cycle        2195          32751
 Degenerate element ERODED at cycle        2196           5307
 Element ERODED at cycle        2196           5307
 Degenerate element ERODED at cycle        2196          33053
 Element ERODED at cycle        2196          33053
 Degenerate element ERODED at cycle        2196          18946
 Element ERODED at cycle        2196          18946
 Degenerate element ERODED at cycle        2196          23560
 Element ERODED at cycle        2196          23560
 Degenerate element ERODED at cycle        2197          23525
 Element ERODED at cycle        2197          23525
 Degenerate element ERODED at cycle        2198          30071
 Element ERODED at cycle        2198          30071
 Degenerate element ERODED at cycle        2201           7277
 Element ERODED at cycle        2201           7277
 Degenerate element ERODED at cycle        2201           7455
 Element ERODED at cycle        2201           7455
 Degenerate element ERODED at cycle        2201          20729
 Element ERODED at cycle        2201          20729
 Degenerate element ERODED at cycle        2203           9444
 Element ERODED at cycle        2203           9444
 Degenerate element ERODED at cycle        2206           7069
 Element ERODED at cycle        2206           7069
 Degenerate element ERODED at cycle        2207          19218
 Element ERODED at cycle        2207          19218
 Degenerate element ERODED at cycle        2208          10314
 Element ERODED at cycle        2208          10314
 Degenerate element ERODED at cycle        2209          11753
 Element ERODED at cycle        2209          11753
 Degenerate element ERODED at cycle        2211          30319
 Element ERODED at cycle        2211          30319
 Degenerate element ERODED at cycle        2212          33185
 Element ERODED at cycle        2212          33185
 Degenerate element ERODED at cycle        2212           9994
 Element ERODED at cycle        2212           9994
 Degenerate element ERODED at cycle        2213          12029
 Element ERODED at cycle        2213          12029
 Degenerate element ERODED at cycle        2213          27959
 Element ERODED at cycle        2213          27959
 Degenerate element ERODED at cycle        2214           7289
 Element ERODED at cycle        2214           7289
 Degenerate element ERODED at cycle        2215          19302
 Element ERODED at cycle        2215          19302
 Degenerate element ERODED at cycle        2216          12021
 Element ERODED at cycle        2216          12021
 Degenerate element ERODED at cycle        2216           7467
 Element ERODED at cycle        2216           7467
 Degenerate element ERODED at cycle        2218           9720
 Element ERODED at cycle        2218           9720
 Degenerate element ERODED at cycle        2218          23986
 Element ERODED at cycle        2218          23986
 Degenerate element ERODED at cycle        2219          12149
 Element ERODED at cycle        2219          12149
 Degenerate element ERODED at cycle        2220          19344
 Element ERODED at cycle        2220          19344
 Degenerate element ERODED at cycle        2220           5367
 Element ERODED at cycle        2220           5367
 Degenerate element ERODED at cycle        2220          20958
 Element ERODED at cycle        2220          20958
 Degenerate element ERODED at cycle        2220           2557
 Element ERODED at cycle        2220           2557
 Degenerate element ERODED at cycle        2222          19361
 Element ERODED at cycle        2222          19361
 Degenerate element ERODED at cycle        2222          23083
 Element ERODED at cycle        2222          23083
 Degenerate element ERODED at cycle        2222           2624
 Element ERODED at cycle        2222           2624
 Degenerate element ERODED at cycle        2223           7456
 Element ERODED at cycle        2223           7456
 Degenerate element ERODED at cycle        2224          28140
 Element ERODED at cycle        2224          28140
 Degenerate element ERODED at cycle        2225           4817
 Element ERODED at cycle        2225           4817
 Degenerate element ERODED at cycle        2225          28472
 Element ERODED at cycle        2225          28472
 Degenerate element ERODED at cycle        2226           5409
 Element ERODED at cycle        2226           5409
 Degenerate element ERODED at cycle        2228          19194
 Element ERODED at cycle        2228          19194
 Degenerate element ERODED at cycle        2229          23571
 Element ERODED at cycle        2229          23571
 Degenerate element ERODED at cycle        2230          23281
 Element ERODED at cycle        2230          23281
 Degenerate element ERODED at cycle        2232          28487
 Element ERODED at cycle        2232          28487
 Degenerate element ERODED at cycle        2233          18898
 Element ERODED at cycle        2233          18898
 Degenerate element ERODED at cycle        2234          16700
 Element ERODED at cycle        2234          16700
 Degenerate element ERODED at cycle        2236          28498
 Element ERODED at cycle        2236          28498
 Degenerate element ERODED at cycle        2237          14670
 Element ERODED at cycle        2237          14670
 Degenerate element ERODED at cycle        2237          14708
 Element ERODED at cycle        2237          14708
 Degenerate element ERODED at cycle        2237          25676
 Element ERODED at cycle        2237          25676
 Degenerate element ERODED at cycle        2238           9967
 Element ERODED at cycle        2238           9967
 Degenerate element ERODED at cycle        2238          30465
 Element ERODED at cycle        2238          30465
 Degenerate element ERODED at cycle        2240           9968
 Element ERODED at cycle        2240           9968
 Degenerate element ERODED at cycle        2240          25781
 Element ERODED at cycle        2240          25781
 Degenerate element ERODED at cycle        2241           5302
 Element ERODED at cycle        2241           5302
 Degenerate element ERODED at cycle        2241           5717
 Element ERODED at cycle        2241           5717
 Degenerate element ERODED at cycle        2241          20707
 Element ERODED at cycle        2241          20707
 Degenerate element ERODED at cycle        2242          32756
 Element ERODED at cycle        2242          32756
 Degenerate element ERODED at cycle        2242          23870
 Element ERODED at cycle        2242          23870
 Degenerate element ERODED at cycle        2243          16702
 Element ERODED at cycle        2243          16702
 Degenerate element ERODED at cycle        2245          14045
 Element ERODED at cycle        2245          14045
 Degenerate element ERODED at cycle        2246          23580
 Element ERODED at cycle        2246          23580
 Degenerate element ERODED at cycle        2247          30460
 Element ERODED at cycle        2247          30460
 Degenerate element ERODED at cycle        2248          32765
 Element ERODED at cycle        2248          32765
 Degenerate element ERODED at cycle        2249          28447
 Element ERODED at cycle        2249          28447
 Degenerate element ERODED at cycle        2250          23332
 Element ERODED at cycle        2250          23332
 Degenerate element ERODED at cycle        2253           5382
 Element ERODED at cycle        2253           5382
 Degenerate element ERODED at cycle        2253          12142
 Element ERODED at cycle        2253          12142
 Degenerate element ERODED at cycle        2257          19338
 Element ERODED at cycle        2257          19338
 Degenerate element ERODED at cycle        2257          30314
 Element ERODED at cycle        2257          30314
 Degenerate element ERODED at cycle        2258           9666
 Element ERODED at cycle        2258           9666
 Degenerate element ERODED at cycle        2258          23322
 Element ERODED at cycle        2258          23322
 Degenerate element ERODED at cycle        2259           7296
 Element ERODED at cycle        2259           7296
 Degenerate element ERODED at cycle        2259           9724
 Element ERODED at cycle        2259           9724
 Degenerate element ERODED at cycle        2261          23835
 Element ERODED at cycle        2261          23835
 Degenerate element ERODED at cycle        2262          23551
 Element ERODED at cycle        2262          23551
 Degenerate element ERODED at cycle        2263          18906
 Element ERODED at cycle        2263          18906
 Degenerate element ERODED at cycle        2264          20813
 Element ERODED at cycle        2264          20813
 Degenerate element ERODED at cycle        2268          19340
 Element ERODED at cycle        2268          19340
 Degenerate element ERODED at cycle        2270          10141
 Element ERODED at cycle        2270          10141
 Degenerate element ERODED at cycle        2271           9739
 Element ERODED at cycle        2271           9739
 Degenerate element ERODED at cycle        2273           4881
 Element ERODED at cycle        2273           4881
 Degenerate element ERODED at cycle        2273           5088
 Element ERODED at cycle        2273           5088
 Degenerate element ERODED at cycle        2275           5095
 Element ERODED at cycle        2275           5095
 Degenerate element ERODED at cycle        2276           9246
 Element ERODED at cycle        2276           9246
 Degenerate element ERODED at cycle        2276           9670
 Element ERODED at cycle        2276           9670
 Degenerate element ERODED at cycle        2276          11660
 Element ERODED at cycle        2276          11660
 Degenerate element ERODED at cycle        2276          14662
 Element ERODED at cycle        2276          14662
 Degenerate element ERODED at cycle        2277          33056
 Element ERODED at cycle        2277          33056
 Degenerate element ERODED at cycle        2278          30306
 Element ERODED at cycle        2278          30306
 Degenerate element ERODED at cycle        2278           9642
 Element ERODED at cycle        2278           9642
 Degenerate element ERODED at cycle        2278          23864
 Element ERODED at cycle        2278          23864
 Degenerate element ERODED at cycle        2279          18930
 Element ERODED at cycle        2279          18930
 Degenerate element ERODED at cycle        2280           9668
 Element ERODED at cycle        2280           9668
 Degenerate element ERODED at cycle        2280          14729
 Element ERODED at cycle        2280          14729
 Degenerate element ERODED at cycle        2280          25790
 Element ERODED at cycle        2280          25790
 Degenerate element ERODED at cycle        2282          33137
 Element ERODED at cycle        2282          33137
 Degenerate element ERODED at cycle        2283          33068
 Element ERODED at cycle        2283          33068
 Degenerate element ERODED at cycle        2283          12155
 Element ERODED at cycle        2283          12155
 Degenerate element ERODED at cycle        2283           5538
 Element ERODED at cycle        2283           5538
 Degenerate element ERODED at cycle        2284           5389
 Element ERODED at cycle        2284           5389
 Degenerate element ERODED at cycle        2285          14044
 Element ERODED at cycle        2285          14044
 Degenerate element ERODED at cycle        2286           2414
 Element ERODED at cycle        2286           2414
 Degenerate element ERODED at cycle        2288          16468
 Element ERODED at cycle        2288          16468
 Degenerate element ERODED at cycle        2289           4459
 Element ERODED at cycle        2289           4459
 Degenerate element ERODED at cycle        2289          33034
 Element ERODED at cycle        2289          33034
 Degenerate element ERODED at cycle        2292           5325
 Element ERODED at cycle        2292           5325
 Degenerate element ERODED at cycle        2292          32586
 Element ERODED at cycle        2292          32586
 Degenerate element ERODED at cycle        2293          33045
 Element ERODED at cycle        2293          33045
 Degenerate element ERODED at cycle        2293           7204
 Element ERODED at cycle        2293           7204
 Degenerate element ERODED at cycle        2293          12173
 Element ERODED at cycle        2293          12173
 Degenerate element ERODED at cycle        2295          32315
 Element ERODED at cycle        2295          32315
 Degenerate element ERODED at cycle        2295          30468
 Element ERODED at cycle        2295          30468
 Degenerate element ERODED at cycle        2296          10071
 Element ERODED at cycle        2296          10071
 Degenerate element ERODED at cycle        2297          23783
 Element ERODED at cycle        2297          23783
 Degenerate element ERODED at cycle        2298          19294
 Element ERODED at cycle        2298          19294
 Degenerate element ERODED at cycle        2298           5334
 Element ERODED at cycle        2298           5334
 Degenerate element ERODED at cycle        2299          28403
 Element ERODED at cycle        2299          28403
 Degenerate element ERODED at cycle        2303          28210
 Element ERODED at cycle        2303          28210
 Degenerate element ERODED at cycle        2305          33067
 Element ERODED at cycle        2305          33067
 Degenerate element ERODED at cycle        2306          25666
 Element ERODED at cycle        2306          25666
 Degenerate element ERODED at cycle        2306          23570
 Element ERODED at cycle        2306          23570
 Degenerate element ERODED at cycle        2308          15086
 Element ERODED at cycle        2308          15086
 Degenerate element ERODED at cycle        2308          32379
 Element ERODED at cycle        2308          32379
 Degenerate element ERODED at cycle        2308          33191
 Element ERODED at cycle        2308          33191
 Degenerate element ERODED at cycle        2310          19215
 Element ERODED at cycle        2310          19215
 Degenerate element ERODED at cycle        2312          28398
 Element ERODED at cycle        2312          28398
 Degenerate element ERODED at cycle        2312           7445
 Element ERODED at cycle        2312           7445
 Degenerate element ERODED at cycle        2313          23774
 Element ERODED at cycle        2313          23774
 Degenerate element ERODED at cycle        2315           5040
 Element ERODED at cycle        2315           5040
 Degenerate element ERODED at cycle        2315          30315
 Element ERODED at cycle        2315          30315
 Degenerate element ERODED at cycle        2315          14219
 Element ERODED at cycle        2315          14219
 Degenerate element ERODED at cycle        2315          14702
 Element ERODED at cycle        2315          14702
 Degenerate element ERODED at cycle        2315          28406
 Element ERODED at cycle        2315          28406
 Degenerate element ERODED at cycle        2315          10145
 Element ERODED at cycle        2315          10145
 Degenerate element ERODED at cycle        2317          23843
 Element ERODED at cycle        2317          23843
 Degenerate element ERODED at cycle        2318          16704
 Element ERODED at cycle        2318          16704
 Degenerate element ERODED at cycle        2320           4829
 Element ERODED at cycle        2320           4829
 Degenerate element ERODED at cycle        2320           5408
 Element ERODED at cycle        2320           5408
 Degenerate element ERODED at cycle        2320          19505
 Element ERODED at cycle        2320          19505
 Degenerate element ERODED at cycle        2322          25579
 Element ERODED at cycle        2322          25579
 Degenerate element ERODED at cycle        2324          18685
 Element ERODED at cycle        2324          18685
 Degenerate element ERODED at cycle        2325          15085
 Element ERODED at cycle        2325          15085
 Degenerate element ERODED at cycle        2326          11755
 Element ERODED at cycle        2326          11755
 Degenerate element ERODED at cycle        2326          19584
 Element ERODED at cycle        2326          19584
 Degenerate element ERODED at cycle        2326          23766
 Element ERODED at cycle        2326          23766
 Degenerate element ERODED at cycle        2329          18264
 Element ERODED at cycle        2329          18264
 Degenerate element ERODED at cycle        2329          19197
 Element ERODED at cycle        2329          19197
 Degenerate element ERODED at cycle        2330          33145
 Element ERODED at cycle        2330          33145
 Degenerate element ERODED at cycle        2330          28480
 Element ERODED at cycle        2330          28480
 Degenerate element ERODED at cycle        2331          27903
 Element ERODED at cycle        2331          27903
 Degenerate element ERODED at cycle        2332          32532
 Element ERODED at cycle        2332          32532
 Degenerate element ERODED at cycle        2332          28402
 Element ERODED at cycle        2332          28402
 Degenerate element ERODED at cycle        2334           4605
 Element ERODED at cycle        2334           4605
 Degenerate element ERODED at cycle        2334          18618
 Element ERODED at cycle        2334          18618
 Degenerate element ERODED at cycle        2334          30056
 Element ERODED at cycle        2334          30056
 Degenerate element ERODED at cycle        2334           1059
 Element ERODED at cycle        2334           1059
 Degenerate element ERODED at cycle        2334          23948
 Element ERODED at cycle        2334          23948
 Degenerate element ERODED at cycle        2335          19262
 Element ERODED at cycle        2335          19262
 Degenerate element ERODED at cycle        2337          27969
 Element ERODED at cycle        2337          27969
 Degenerate element ERODED at cycle        2337          28169
 Element ERODED at cycle        2337          28169
 Degenerate element ERODED at cycle        2339           5315
 Element ERODED at cycle        2339           5315
 Degenerate element ERODED at cycle        2339          27975
 Element ERODED at cycle        2339          27975
 Degenerate element ERODED at cycle        2340           7451
 Element ERODED at cycle        2340           7451
 Degenerate element ERODED at cycle        2342           5716
 Element ERODED at cycle        2342           5716
 Degenerate element ERODED at cycle        2342          25664
 Element ERODED at cycle        2342          25664
 Degenerate element ERODED at cycle        2343          12045
 Element ERODED at cycle        2343          12045
 Degenerate element ERODED at cycle        2344           5073
 Element ERODED at cycle        2344           5073
 Degenerate element ERODED at cycle        2346          18844
 Element ERODED at cycle        2346          18844
 Degenerate element ERODED at cycle        2347          14007
 Element ERODED at cycle        2347          14007
 Degenerate element ERODED at cycle        2348          16451
 Element ERODED at cycle        2348          16451
 Degenerate element ERODED at cycle        2348          28885
 Element ERODED at cycle        2348          28885
 Degenerate element ERODED at cycle        2348          32780
 Element ERODED at cycle        2348          32780
 Degenerate element ERODED at cycle        2349          18884
 Element ERODED at cycle        2349          18884
 Degenerate element ERODED at cycle        2349          19216
 Element ERODED at cycle        2349          19216
 Degenerate element ERODED at cycle        2349          10079
 Element ERODED at cycle        2349          10079
 Degenerate element ERODED at cycle        2349           2633
 Element ERODED at cycle        2349           2633
 Degenerate element ERODED at cycle        2350          14593
 Element ERODED at cycle        2350          14593
 Degenerate element ERODED at cycle        2352          24084
 Element ERODED at cycle        2352          24084
 Degenerate element ERODED at cycle        2353          25475
 Element ERODED at cycle        2353          25475
 Degenerate element ERODED at cycle        2355          20710
